sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X00032727;CONTACT MOUNT;5-POL. 400V/16A;400,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1904892;711;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00032735;TERMINAL BOX;;2,600 kg;import;qa_ok_importar_found;true;1;12V4000M70;1904869;710;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033173;THREADED PIN;;0.35 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1803023, 1806681;1431, 1811;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033291;ELBOW;;EM;import;qa_ok_importar_found;true;1;16V4000M61;1300761;128;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033301;DIRT TRAP;NFV 41202436;7.22 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102509;110;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033303;DIRT TRAP;DN40/ PN1637 RAL 5019;11.82 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206397;755;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033304;DIRT TRAP;NFV 41202438;14.611 KGM;import;qa_ok_importar_found;true;3;16V4000M73L, 20V4000M93L;1502091, 1510729, 1806798;299, 1549, 1831;"{""total_rows"":3,""count_ok_importar"":3,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033650;TURBINE HOUSING;;22.31 KGM;import;qa_ok_importar_found;true;24;20V4000M93, 20V4000M93L;1700900, 1700970, 1701031, 1701092, 1704646, 1704713, 1704772, 1704831, 1708383, 1708453, 1708512, 1708571, 1712130, 1712200, 1712260, 1712320, 1800854, 1800924, 1800985, 1801047, 1804460, 1804530, 1804591, 1804653;140, 147, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":24,""count_ok_importar"":24,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033976;SUPPORT FOR HEAT EXCHANGER;;67,400 kg;import;qa_ok_importar_found;true;1;12V4000M53;1201746;228;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033995;BUFFER;;1.116 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202383;291;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034015;RUBBER ELEMENT;190X94;2.703 KGM;import;qa_ok_importar_found;true;1;12V4000M70;1902137;296;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034023;RETAINER;;;import;qa_ok_importar_found;true;1;12V4000M70;1902135;296;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034043;COVER;;;import;qa_ok_importar_found;true;1;12V4000M70;1902139;296;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034045;SHIM;;0.037 KGM;import;qa_ok_importar_found;true;1;12V4000M70;1902140;296;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034055;COUNTERSUNK HD SCREW;M6X16;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202380;291;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034071;SOFTWARE;MPU29-URL. \VA;;import;qa_ok_importar_found;true;1;12V4000M70;1904953;720;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034297;MALE CONNECTOR;6-POL.BUCHSENGEHAEUSE;0.009 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206571;803;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034320;MALE CONNECTOR;KONTAKTVERR. FÜR BUCHSE 6-POL.;0.002 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206572;803;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034321;MALE CONNECTOR;STIFTGEHAEUSE 6-POL.;0.01 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206517;797;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034322;MALE CONNECTOR;KONTAKTVERR. FÜR STIFT 6-POL;5,000 g STIFT 6-POL;import;qa_ok_importar_found;true;1;12V4000M53;1206518;797;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034322 X00E50208310;MALE CONNECTOR CRIMP CONTACT F/SEPARABLE CONNECT;;5,000 g 0,500 g;import;qa_ok_importar_found;true;1;12V4000M53;1206519;797;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034396;RUBBER ELEMENT;190X94;2.719 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301784;282;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034561;CONNECTOR WITH TERM. RESISTOR;M12, F. CAN, 120 OHM-ABSCHLUSS;10,600 g M12, F. CAN, 120 OHM-ABSCHLUSS;import;qa_ok_importar_found;true;1;12V4000M53;1206633;822;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034597;CABLE;;;import;qa_ok_importar_found;true;1;12V4000M70;1905242;791;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034669;SPIRAL HOUSING HT COOLANT CIRCUIT;;;import;qa_ok_importar_found;true;1;16V4000M73;1401908;249;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034674;IMPELLER;;3.070 kg;import;qa_ok_importar_found;true;1;16V4000M73;1401902;249;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034723/S0009;SOFTWARE FOR GOVERNOR;ADEC SPS-MOTOR AB ED;;import;qa_ok_importar_found;true;4;20V4000M93;1703718, 1707458, 1711198, 1714937;400, 796, 1192, 1588;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034972;STOP;;0.372 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201094;151;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035150;MULTIPOINT CONNECTOR;;;import;qa_ok_importar_found;true;1;16V4000M61;1302882;493;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035409;FILTER ASM FUEL;;16.39 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102513;105;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035418;BRACKET;;0.168 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102514;105;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035435;PISTON SKIRT;;5840.000 g;import;qa_ok_importar_found;true;1;16V4000M73;1400442;74;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035437;PISTON CROWN;;EM;import;qa_ok_importar_found;true;1;16V4000M73;1400434;74;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035748;COOLANT ELBOW;;4.6 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202226;265;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035884;BRACKET 38X55X6 90 D EG M10 HOLES;;0.063 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102515;106;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036071;DRAIN PIPE;;0.702 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200204;40;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036274;CONNECTION INTERFACE FOR REMOTE CONTROL;FUER FAHRHEBEL/KNOTENNUMMER 18;2.900 kg FUER FAHRHEBEL/KNOTENNUMMER 18;import;qa_ok_importar_found;true;1;16V4000M90;1602888;420;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036278;CONNECTION INTERFACE FOR MONITORING;;2.971 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1602564;356;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036282;PROGRAMMING CONNECTR FOR MONITOR SYSTEM;;5.800 g MONITOR SYSTEM;import;qa_ok_importar_found;true;2;16V4000M90;1602597, 1602909;358, 421;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036332;CONNECTING CABLE F/SHIP-SIDE MONITOR;L;1.79 KGM;import;qa_ok_importar_found;true;2;16V4000M73L;1502888, 1511114;421, 1618;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036333;CONNECTING CABLE F/SHIP-SIDE MONITOR;L;1.179 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302666;441;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036347;CONNECTING CABLE F/SHIP-SIDE MONITOR;L;1.855 KGM;import;qa_ok_importar_found;true;2;16V4000M73L;1502889, 1511115;421, 1618;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036348;CONNECTING CABLE F/SHIP-SIDE MONITOR;L;1.1 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302667;441;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036551;RETAINER F. WIRING HARNESS;HC074;0.066 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102516;332;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036599;SOFTWARE EMU7_URLADER 25MHZ;;;import;qa_ok_importar_found;true;1;16V4000M73;1403151;360;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036662;RETAINER;;0.078 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400193;43;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036678;SEAL CARRIER;;4.453 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1401907;249;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036730;WASHER;M5;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206691;827;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036731;WASHER;M6;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1206647;826;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036781;CONNECTING CABLE F/ENG-SIDE MONITORN;L;1,675 KG M L;import;qa_ok_importar_found;true;2;16V4000M73L;1502930, 1511157;428, 1625;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036789;CONNECTING CABLE F/ENG-SIDE MONITORN;L;2,139 KG M L;import;qa_ok_importar_found;true;2;16V4000M73L;1502912, 1511139;426, 1623;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037440;COOLANT ELBOW;;16.52 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402447;293;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037441;COOLANT ELBOW;;8.005 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402439;293;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037445;COOLANT ELBOW;;7.93 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201785;234;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037539;PIN INSERT;;20,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1904885;711;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037747;PRESSURE SENSOR;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102517;416;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037787;HALF-CLAMP;;0.483 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402449;293;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038561;ELBOW;;;import;qa_ok_importar_found;true;1;12V4000M53;1202074;248;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038607;SECURING COMPONENTS;;0.322 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201320;182;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038611;SECURING COMPONENTS;;0.36 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201309;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038616;THRUST WASHER;1 SATZ = 7 STÜCK;0.016 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201308;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038706;BEARING HOUSING;;2.26 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1601213;178;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038707;DRIVE-END BEARING;;2.274 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1601201;177;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038711;GEARBOX;;1.205 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201311;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038713;ENGAGEMENT RELAY BR 4000;;;import;qa_ok_importar_found;true;1;12V4000M53;1201310;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038715;HOUSING;;3.49 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201325;182;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038716;HOUSING BR 4000;;;import;qa_ok_importar_found;true;1;12V4000M53;1201314;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038718;ENGINE;;7.735 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201315;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038719;BRUSH HOLDER;;0.6 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201312;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038720;HOUSING BR 4000;;;import;qa_ok_importar_found;true;1;12V4000M53;1201313;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038721;HOUSING;;0 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201316;181;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
