pn;source_id;source_engine_file;row_count;ai_decision;ai_confidence;ai_confidence_level;ai_reason;ai_suggested_action;qa_revision_estado;qa_revision_accion;designation_final;measure_final;weight_final
X59499100043;1201525;engine_12V4000M53.json;10;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VALVE MOUNTING PLATE;;1.181 KGM
X52618500034;1201531;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.099 KGM
X59418500058;1201532;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.192 KGM
000912008055;1201533;engine_12V4000M53.json;32;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BOLT HEX SOC HD;M 8 X 25;0.014 KGM
X59599100098;1201540;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.864 KGM
X52699100201;1201544;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.327 KGM
X52618500026;1201547;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.661 KGM
X59418500061;1201551;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.267 KGM
X59418500059;1201552;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.3 KGM
X00006907;1201553;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.071 KGM
700419999004;1201558;engine_12V4000M53.json;10;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;UNION 8G 3/8 A;10 G 3/8 A;0.033 KGM
X59499100956;1201559;engine_12V4000M53.json;2;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER FOR SOLENOID VALVE;;3.2 KGM
X59599100096;1201562;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;1.35 KGM
X52618500033;1201568;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.35 KGM
X59420200167;1201569;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.138 KGM
X59418500053;1201575;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.083 KGM
X59418500054;1201577;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.095 KGM
X59418500057;1201583;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.062 KGM
X59418500056;1201584;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.16 KGM
X59499100080;1201585;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.09 KGM
X52618500019;1201593;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL SUPPLY LINE;;0.595 KGM
X52618500020;1201598;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.272 KGM
X52899100015;1201599;engine_12V4000M53.json;22;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.261 KGM
X52618500022;1201606;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.256 KGM
X59499100108;1201610;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.113 KGM
X59499100512;1201617;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.153 KGM
X00009917;1201624;engine_12V4000M53.json;64;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GASKET;;0.001 KGM
X52618500017;1201625;engine_12V4000M53.json;2;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;CONNECTING PIECE;;1.185 KGM
X59518500041;1201626;engine_12V4000M53.json;2;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL RETURN LINE;;0.289 KGM
X59518500043;1201629;engine_12V4000M53.json;2;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;OIL RETURN LINE;;622,500 g SB EM
X59418500037;1201632;engine_12V4000M53.json;6;import_superseded;0.3;low;relacion de sustitucion clara detectada;importar;ok;importar;RETAINER;;478,800 g
700325035100;1201637;engine_12V4000M53.json;52;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;CLAMP HALF TUBE 1/1 D9-35;1/1 D 9 - 35;0.102 KGM
700325035200;1201638;engine_12V4000M53.json;36;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;CLAMP HALF TUBE 1/1 G8-35;1/1 G 8 - 35;0.105 KGM
X52618500021;1201641;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.25 KGM
X52618500018;1201644;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.97 KGM
X59499100109;1201646;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.176 KGM
X59518500042;1201653;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL RETURN LINE;;0.261 KGM
X59518500044;1201657;engine_12V4000M53.json;2;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;OIL RETURN LINE;;670,000 g SB EM
000000004389;1201663;engine_12V4000M53.json;72;pending_review;0.42;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;HEX SCREW;M 8 X 75;0.021 KGM
5564910150;1201665;engine_12V4000M53.json;10;import_superseded;0.55;low;relacion de sustitucion clara detectada;importar;ok;importar;BUSHING;8,5 X 20 X 22;0.044 KGM
X52618500023;1201666;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.094 KGM
X59618400003;1201687;engine_12V4000M53.json;28;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.221 KGM
X52618200001;1201696;engine_12V4000M53.json;16;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.45 KGM
X52418900022;1201706;engine_12V4000M53.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GEAR PUMP FOR OIL MONITORING;;9.5 KGM
X00E50207199;1201714;engine_12V4000M53.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PRESSURE SENSOR;ISO M14X1,5SW=27 TYP:EPN;0.106 KGM
5271800219;1201722;engine_12V4000M53.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE OIL;;0.372 KGM
X59320200098;1201730;engine_12V4000M53.json;2;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;PREHEATER 3-PHASIG, 9 KW, 400 V, 50 HZ,;;
XP59520200249;1201733;engine_12V4000M53.json;5;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SWITCH;;0.07 KGM
XP59320200148;1201735;engine_12V4000M53.json;5;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;THERMOSTAT;;0.053 KGM
XP59499100193;1201736;engine_12V4000M53.json;5;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PUMP;;2.809 KGM
XP59499100189;1201737;engine_12V4000M53.json;5;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;FLANGE FOR PUMP;;1.065 KGM
XP59499100202;1201738;engine_12V4000M53.json;5;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TRANSFORMER;;3 KGM
XP59499100200;1201739;engine_12V4000M53.json;5;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SOLENOID SWITCH;;0.439 KGM
XP59499100196;1201740;engine_12V4000M53.json;5;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RELAY;;0.017 KGM
XP59499100384;1201741;engine_12V4000M53.json;5;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;HOLDER FOR RELAY;;
GmbH;1201745;engine_12V4000M53.json;6;pending_review;0.11;low;se requiere validacion humana por conflictos detectados;revisar;pendiente;revisar;65910 2014-12;;
X00033976;1201746;engine_12V4000M53.json;16;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SUPPORT FOR HEAT EXCHANGER;;66 KGM
X59420200004;1201748;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SPACER SLEEVE;;0.337 KGM
204017016010;1201750;engine_12V4000M53.json;2;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;HEX SCREW;;161,000 g M 16 X 95 ISO4017
X59420200005;1201751;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GUIDE;;1.003 KGM
X52820500001;1201752;engine_12V4000M53.json;16;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEALING RING FOR SEAWATER COOLER;;0.135 KGM
X59608600002;1201753;engine_12V4000M53.json;13;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VALVE FOR FUEL;;0.654 KGM
007603016103;1201758;engine_12V4000M53.json;13;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RING,GENERAL;A 16 X 22;0.002 KGM
000000002970;1201765;engine_12V4000M53.json;33;import_superseded;0.27;low;relacion de sustitucion clara detectada;importar;ok;importar;HEX SCREW;M 12 X 70;0.065 KGM
X59420200252;1201768;engine_12V4000M53.json;6;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SUPPORT PLATE FOR SEAWATER COOLER;;129 KGM
X59620200110;1201769;engine_12V4000M53.json;10;import_superseded;0.3;low;relacion de sustitucion clara detectada;importar;ok;importar;COVER PLATE BR 4000;;46,000 kg
X59420400009/87;1201770;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PLATE-CORE HEAT EXCH WITH TEST CERT. 3.1;;34 KGM
X00044862;1201771;engine_12V4000M53.json;13;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEALING RING;;0.18 KGM
X59420200251;1201774;engine_12V4000M53.json;6;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SUPPORT PLATE FOR SEAWATER COOLER;;
X00041552;1201775;engine_12V4000M53.json;16;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;"COOLER PLATE ""A"" VERSION";;0.8 KGM
X52820400001;1201776;engine_12V4000M53.json;16;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;COOLER PLATE B;;0.8 KGM
X52820400002;1201777;engine_12V4000M53.json;16;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;COOLER PLATE VERSION C;;0.84 KGM
X00041555;1201778;engine_12V4000M53.json;16;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;FIRST PLATE;;0.82 KGM
X00041556;1201779;engine_12V4000M53.json;16;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;END PLATE;;0.8 KGM
X59420300055;1201780;engine_12V4000M53.json;6;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PARTITION PLATE;;7.6 KGM
hafen GmbH;1201781;engine_12V4000M53.json;7;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
700429026001;1201782;engine_12V4000M53.json;44;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 26 X 3;0.001 KGM
X00037445;1201785;engine_12V4000M53.json;16;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;COOLANT ELBOW;;7.93 KGM
000000003926;1201806;engine_12V4000M53.json;55;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 12 X 55;0.055 KGM
X52420300006;1201809;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEAWATER ELBOW;;8.16 KGM
X59420700001;1201815;engine_12V4000M53.json;2;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;PLUG-IN PIPE FOR SEAWATER;;6,700 kg
700429130000;1201816;engine_12V4000M53.json;32;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 130 X 6;0.026 KGM
X52899100028;1201843;engine_12V4000M53.json;98;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NIPPLE;;0.049 KGM
000000003924;1201849;engine_12V4000M53.json;12;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 12 X 25;0.033 KGM
5282000258;1201850;engine_12V4000M53.json;16;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE FOR COOLAN FOR COOLANT;;0.053 KGM
X59499100499;1201855;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;UNION;;0.194 KGM
X52620200105;1201859;engine_12V4000M53.json;10;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE;;0.07 KGM
5282000658;1201861;engine_12V4000M53.json;28;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE FOR COOLAN T;;0.048 KGM
X59520200055;1201862;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE;;0.19 KGM
5559920101;1201863;engine_12V4000M53.json;26;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BUSHING;;0.017 KGM
700325012111;1201864;engine_12V4000M53.json;43;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;CLAMP HALF TUBE 1/1 D11-12;1/1 D11 - 12;0.022 KGM
5282000458;1201869;engine_12V4000M53.json;16;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE FOR COOLANT;;0.099 KGM
X52620200104;1201870;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE;;0.207 KGM
700325015110;1201873;engine_12V4000M53.json;58;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;CLAMP HALF TUBE 1/1 D11-15;1/1 D11 - 15;0.031 KGM
X59420300045;1201876;engine_12V4000M53.json;2;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE;;0.12 KGM
X59599100066;1201881;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.466 KGM
X59420200194;1201886;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE;;0.149 KGM
X59420300046;1201888;engine_12V4000M53.json;2;import_superseded;0.4;low;relacion de sustitucion clara detectada;importar;ok;importar;VENT LINE;;0.192 KGM
735214010000;1201890;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;UNION;10;0.031 KGM
X59520200132;1201892;engine_12V4000M53.json;2;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VENT LINE;;0.233 KGM
